geneName,genebiotype,entrezid,product,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC552192,protein_coding,552192,uncharacterized LOC552192,92.86946883,-0.035471131,0.301534504,-0.117635396,0.906356558,0.967684581
LOC412801,protein_coding,412801,mediator of RNA polymerase II transcription subunit 12,9.661485523,-0.080852259,0.685653495,-0.117919998,0.906131047,0.967684581
LOC409358,protein_coding,409358,intraflagellar transport protein 74 homolog,6.976456599,-0.094173636,0.800983576,-0.117572493,0.906406401,0.967684581
LOC726546,protein_coding,726546,gem-associated protein 7,78.74694042,0.032212906,0.275164996,0.117067602,0.906806483,0.967738363
LOC408634,protein_coding,408634,major facilitator superfamily domain-containing protein 1,208.6197466,-0.026151916,0.223266446,-0.117133214,0.90675449,0.967738363
LOC102655790,lncRNA,102655790,uncharacterized LOC102655790,5.523004228,-0.091941565,0.7850353,-0.117117746,0.906766747,0.967738363
LOC411209,protein_coding,411209,uncharacterized LOC411209,5.236240573,-0.0996164,0.851797001,-0.116948522,0.906900847,0.967738363
LOC100576895,protein_coding,100576895,putative fatty acyl-CoA reductase CG5065,127.705427,-0.057676598,0.494328075,-0.11667676,0.907116207,0.967849691
LOC410255,protein_coding,410255,RUN domain-containing protein 1,21.88946225,0.050349496,0.432453574,0.116427518,0.907313727,0.967869059
LOC408282,protein_coding,408282,uncharacterized LOC408282,161.6387339,-0.028114218,0.241876986,-0.116233539,0.907467456,0.967869059
LOC409195,protein_coding,409195,MIP18 family protein galla-1,203.358742,-0.033208222,0.285651941,-0.116254145,0.907451126,0.967869059
LOC552067,protein_coding,552067,uncharacterized LOC552067,160.164923,-0.036804283,0.317246061,-0.116011788,0.907643199,0.967938068
LOC552046,protein_coding,552046,zinc finger RNA-binding protein,833.1019696,0.019634658,0.169975011,0.115514969,0.908036956,0.968239529
LOC552678,protein_coding,552678,enolase,2658.248368,0.020582993,0.178995785,0.114991495,0.908451864,0.968445016
LOC100578546,protein_coding,100578546,uncharacterized LOC100578546,13.61978342,-0.064568502,0.561381074,-0.11501724,0.908431457,0.968445016
LOC100578901,protein_coding,100578901,DPH3 homolog,25.71991444,0.053451999,0.472722703,0.11307263,0.909972974,0.968649299
LOC725167,protein_coding,725167,uncharacterized LOC725167,421.480077,0.024782715,0.218376594,0.113486131,0.909645158,0.968649299
LOC409829,protein_coding,409829,F-box/LRR-repeat protein 20,186.1193605,-0.023283624,0.205813601,-0.113129666,0.909927756,0.968649299
LOC409563,protein_coding,409563,uncharacterized LOC409563,438.2612235,-0.024840885,0.219699392,-0.113067609,0.909976955,0.968649299
LOC412274,protein_coding,412274,plexin-B,158.6164352,-0.029560219,0.2601423,-0.113630959,0.909530344,0.968649299
LOC552293,protein_coding,552293,sialin,305.0160133,-0.031663772,0.278813686,-0.113566061,0.909581793,0.968649299
LOC100577033,protein_coding,100577033,zinc finger protein 33B,52.8079918,-0.038205913,0.334352088,-0.114268505,0.909024948,0.968649299
LOC412081,protein_coding,412081,uncharacterized LOC412081,130.9193275,-0.038647814,0.338674336,-0.114114978,0.909146649,0.968649299
LOC107964583,lncRNA,107964583,uncharacterized LOC107964583,23.86285395,-0.047431785,0.414357888,-0.114470573,0.908864772,0.968649299
LOC408674,protein_coding,408674,major facilitator superfamily domain-containing protein 12,33.6701306,-0.050051036,0.43826341,-0.11420309,0.909076802,0.968649299
LOC412192,protein_coding,412192,jmjC domain-containing protein 4,36.10942459,-0.055927884,0.493798254,-0.113260595,0.909823957,0.968649299
LOC413362,protein_coding,413362,ATP-dependent DNA helicase Q1-like,7.452858502,-0.091970232,0.807025931,-0.113961929,0.909267973,0.968649299
LOC411820,protein_coding,411820,dual specificity protein phosphatase Mpk3,166.3358913,0.024544546,0.217984276,0.112597782,0.910349443,0.968927485
LOC725551,protein_coding,725551,high mobility group protein DSP1,1234.24966,0.024203293,0.215871083,0.112119199,0.910728895,0.969015563
LOC550977,protein_coding,550977,protein abrupt,31.26233864,-0.044148238,0.393924664,-0.112072794,0.910765689,0.969015563
LOC100576989,protein_coding,100576989,uncharacterized protein DDB_G0283357,13.65976357,-0.060958324,0.543677686,-0.112122174,0.910726536,0.969015563
LOC100576817,protein_coding,100576817,zinc finger and BTB domain-containing protein 41,54.90144634,-0.044345151,0.399041136,-0.111129273,0.911513836,0.969577023
LOC102656327,lncRNA,102656327,uncharacterized LOC102656327,5.302819555,-0.095887506,0.862866278,-0.111126728,0.911515854,0.969577023
LOC413503,protein_coding,413503,TWiK family of potassium channels protein 18-like,14.16144028,0.073325348,0.661592967,0.110831511,0.911749957,0.969707708
LOC413958,protein_coding,413958,apoptosis-inducing factor 3,179.4248029,0.027583392,0.250771719,0.10999403,0.912414109,0.970236094
LOC408850,protein_coding,408850,pre-mRNA-processing factor 39,604.8174409,0.02008332,0.182776204,0.10987929,0.912505107,0.970236094
LOC100578253,protein_coding,100578253,Golgi integral membrane protein 4,330.949962,0.020042682,0.182564679,0.109784008,0.912580674,0.970236094
LOC102653862,protein_coding,102653862,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,410.5482882,0.023569925,0.215219586,0.109515706,0.912793465,0.97034398
LOC552235,protein_coding,552235,histone-lysine N-methyltransferase E(z),166.6742725,0.025595738,0.234018897,0.109374664,0.912905329,0.970344562
LOC551730,protein_coding,551730,tetratricopeptide repeat protein 4,41.13906149,-0.041303741,0.378597071,-0.109096832,0.913125688,0.970460451
LOC409253,protein_coding,409253,"glutamate dehydrogenase, mitochondrial",633.2471537,0.02145019,0.197319066,0.108708146,0.91343398,0.970669756
LOC107964069,protein_coding,107964069,uncharacterized LOC107964069,10.30511494,0.068048408,0.628181581,0.108326016,0.913737086,0.970873499
LOC408923,protein_coding,408923,transcription initiation factor TFIID subunit 4,199.387851,0.034368277,0.317756738,0.108159081,0.913869503,0.970895851
LOC551812,protein_coding,551812,mitochondrial tRNA-specific 2-thiouridylase 1,41.81219198,0.03814163,0.353601611,0.107866108,0.914101902,0.97090609
LOC107964843,lncRNA,107964843,uncharacterized LOC107964843,7.364173004,-0.078671863,0.72878315,-0.107949618,0.914035657,0.97090609
LOC100577331,protein_coding,100577331,cell wall integrity and stress response component 1,154.7890607,0.148651643,1.383366495,0.107456443,0.914426878,0.970915835
LOC726108,protein_coding,726108,E3 ubiquitin-protein ligase MSL2,59.67656561,0.028989363,0.269686996,0.107492626,0.914398175,0.970915835
LOC726544,protein_coding,726544,serine/threonine-protein phosphatase 4 regulatory subunit 1,297.0580094,0.024253419,0.225753237,0.107433319,0.914445223,0.970915835
LOC409362,protein_coding,409362,fasciculation and elongation protein zeta-2,409.3835854,0.023782177,0.222400023,0.106934237,0.914841152,0.971041004
LOC551441,protein_coding,551441,transmembrane protein 165,40.41990056,-0.035326678,0.33078999,-0.106794881,0.914951708,0.971041004
LOC725478,protein_coding,725478,N-acetyltransferase 6,45.36810427,-0.03587089,0.336111933,-0.106723049,0.915008696,0.971041004
LOC411509,protein_coding,411509,tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A,21.31540412,-0.055721887,0.520713062,-0.107010734,0.914780464,0.971041004
LOC726737,protein_coding,726737,venom acid phosphatase Acph-1,216.0663326,0.039922316,0.376520075,0.106029716,0.915558775,0.971204152
LOC100576908,protein_coding,100576908,polycomb protein Asx,73.25083218,0.031487715,0.296649955,0.106144346,0.915467827,0.971204152
LOC725481,protein_coding,725481,uncharacterized LOC725481,97.66301623,0.02910203,0.274631494,0.105967561,0.91560809,0.971204152
LOC102656360,protein_coding,102656360,uncharacterized LOC102656360,9.430271445,-0.109373261,1.031158825,-0.106068297,0.915528164,0.971204152
CYTB,protein_coding,807693,,1890.73904,-0.047961048,0.453397722,-0.105781405,0.915755791,0.971242636
LOC409065,protein_coding,409065,TAR DNA-binding protein 43,254.6710955,-0.027225344,0.25848964,-0.105324702,0.916118163,0.971508762
LOC725684,protein_coding,725684,COMM domain-containing protein 10,40.24843572,0.038653172,0.368064119,0.105017497,0.916361925,0.971530881
LOC551747,protein_coding,551747,basic-leucine zipper transcription factor A,68.30837168,0.029656684,0.282223791,0.105082154,0.91631062,0.971530881
LOC410820,protein_coding,410820,proton channel OtopLc,7.709114512,0.113556429,1.090204704,0.104160648,0.917041862,0.971846741
LOC100576333,protein_coding,100576333,nucleoredoxin,47.56283847,0.034958759,0.335392094,0.104232509,0.916984836,0.971846741
LOC551755,protein_coding,551755,transmembrane protein 35A,109.534195,-0.031956626,0.307038853,-0.104080073,0.917105804,0.971846741
LOC102656725,protein_coding,102656725,uncharacterized LOC102656725,9.947880534,-0.065905843,0.630876196,-0.104467157,0.91679863,0.971846741
LOC552805,protein_coding,552805,protein shifted,122.127936,0.023318908,0.224631874,0.103809435,0.917320579,0.971869673
LOC411229,protein_coding,411229,venom dipeptidyl peptidase 4-like,115.717928,-0.033944514,0.327107232,-0.103771824,0.917350427,0.971869673
LOC102653839,protein_coding,102653839,probable histone-lysine N-methyltransferase set-23,90.20338991,0.027962321,0.269918034,0.103595599,0.91749028,0.971899717
LOC726069,protein_coding,726069,atrial natriuretic peptide receptor 1,12.96876079,0.065478593,0.635172228,0.103087934,0.917893181,0.971972165
LOC552003,protein_coding,552003,uncharacterized LOC552003,242.638075,0.025374215,0.245579101,0.103324001,0.917705828,0.971972165
LOC725961,protein_coding,725961,coiled-coil domain-containing protein 58,289.7640381,0.024120927,0.233870773,0.103137843,0.917853571,0.971972165
LOC100576116,protein_coding,100576116,protein inscuteable homolog,22.20257753,0.048678329,0.476633541,0.102129466,0.918653913,0.97265956
LOC552660,protein_coding,552660,ubiquitin carboxyl-terminal hydrolase 46,138.6295286,0.022521341,0.221239475,0.101796216,0.918918429,0.972703333
LOC408819,protein_coding,408819,transmembrane protein 147,66.73619666,-0.033632328,0.330062159,-0.101896951,0.91883847,0.972703333
LOC100576296,protein_coding,100576296,xaa-Pro aminopeptidase 3,94.09163406,-0.026297009,0.258835654,-0.101597322,0.919076305,0.972752326
LOC100576638,protein_coding,100576638,uncharacterized LOC100576638,5.697422742,0.084512059,0.833548588,0.101388281,0.919242239,0.972809833
LOC411226,protein_coding,411226,tubulin epsilon chain,10.10365772,-0.061846876,0.612242377,-0.10101698,0.919536981,0.973003625
LOC408286,protein_coding,408286,"2-oxoglutarate dehydrogenase, mitochondrial",342.3435949,0.023231056,0.232139247,0.100073799,0.920285736,0.973677723
LOC107964903,protein_coding,107964903,Down syndrome critical region protein 3 homolog,21.93005435,0.052485068,0.525216864,0.099930279,0.920399677,0.973680096
LOC411908,protein_coding,411908,protein ABHD16A,156.9056079,-0.025625469,0.257278191,-0.09960218,0.920660163,0.973837476
LOC726354,protein_coding,726354,serine-rich adhesin for platelets,223.0111076,0.022831007,0.229584025,0.099445103,0.920784874,0.973851219
LOC100578209,protein_coding,100578209,BTB/POZ domain-containing protein 6-B,98.65304631,-0.026886621,0.270754732,-0.099302496,0.920898097,0.97385281
LOC408439,protein_coding,408439,MATH and LRR domain-containing protein PFE0570w,82.70347809,-0.036374013,0.367767268,-0.098904977,0.921213717,0.97406841
LOC552542,protein_coding,552542,muskelin,83.4041359,0.026823718,0.272170498,0.098554834,0.921491732,0.9742442
LOC727223,protein_coding,727223,uncharacterized LOC727223,260.5135749,0.021528461,0.219898972,0.097901601,0.922010429,0.974674376
LOC408448,protein_coding,408448,integrator complex subunit 13,106.4640296,0.023546146,0.242837625,0.096962511,0.922756166,0.975107953
LOC408721,protein_coding,408721,neurocalcin homolog,84.73467375,-0.031816099,0.327826132,-0.097051748,0.922685299,0.975107953
LOC727142,protein_coding,727142,uncharacterized protein C9orf85 homolog,13.56796641,-0.049819954,0.512821072,-0.097148804,0.922608224,0.975107953
LOC726535,protein_coding,726535,secretin receptor,3.691486539,0.102459834,1.059010555,0.096750531,0.92292451,0.975167631
LOC408945,protein_coding,408945,sorting nexin-27,145.0549961,0.028565259,0.296533975,0.096330477,0.923258107,0.975283678
LOC409972,protein_coding,409972,uncharacterized LOC409972,41.31383179,-0.066503144,0.68978531,-0.096411366,0.923193866,0.975283678
LOC107964258,protein_coding,107964258,uncharacterized LOC107964258,20.64745212,0.050475515,0.52580453,0.095996729,0.92352317,0.975327293
LOC100576519,protein_coding,100576519,TLD domain-containing protein 1,133.6470025,-0.022658237,0.235828402,-0.096079341,0.923457559,0.975327293
nAChRa9,protein_coding,411303,nicotinic acetylcholine receptor alpha9 subunit,551.6725636,0.082638703,0.865065607,0.095528827,0.923894794,0.975350062
LOC724170,protein_coding,724170,DNA polymerase beta-like,46.40541586,0.031849311,0.333650483,0.09545711,0.923951756,0.975350062
LOC727236,protein_coding,727236,uncharacterized protein CG5098,153.4681991,-0.022580425,0.236507246,-0.095474558,0.923937898,0.975350062
LOC102654626,protein_coding,102654626,E3 ubiquitin-protein ligase TRIM33,62.59245169,-0.033954937,0.355899121,-0.095406073,0.923992293,0.975350062
LOC724874,protein_coding,724874,facilitated trehalose transporter Tret1,125.6640879,0.032305439,0.341293865,0.094655787,0.924588237,0.97586096
LOC551668,protein_coding,551668,regulatory-associated protein of mTOR,152.7379455,0.02422061,0.256519772,0.09442005,0.924775489,0.975940428
LOC724843,protein_coding,724843,uncharacterized LOC724843,111.8906057,-0.030395108,0.322521983,-0.094241972,0.924916944,0.975971553
LOC551793,protein_coding,551793,uncharacterized LOC551793,1544.812775,-0.027997125,0.29891898,-0.093661247,0.925378255,0.976340141
LOC726944,protein_coding,726944,ATP-binding cassette sub-family G member 4,41.52476212,-0.043086564,0.461204156,-0.09342189,0.925568401,0.976422576
LOC409985,protein_coding,409985,ubiquitin carboxyl-terminal hydrolase 48,70.23530384,-0.03028146,0.32579107,-0.092947483,0.925945283,0.976701965
LOC552051,protein_coding,552051,dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit,586.4527097,-0.023332847,0.253623661,-0.09199791,0.926699701,0.977379466
LOC724267,protein_coding,724267,ribosomal RNA-processing protein 7 homolog A,46.32664189,0.03091065,0.337357651,0.091625756,0.926995387,0.977573045
LOC100579059,lncRNA,100579059,uncharacterized LOC100579059,13.07327744,0.061449615,0.687095185,0.089433919,0.928737068,0.978462778
LOC113219092,protein_coding,113219092,protein apterous-like,19.19567505,0.04847219,0.540158027,0.089737054,0.92849617,0.978462778
LOC411195,protein_coding,411195,negative elongation factor E,39.82668766,0.030898417,0.343135058,0.090047391,0.928249555,0.978462778
LOC100577672,protein_coding,100577672,probable serine/threonine-protein kinase DDB_G0283337,40.52510674,0.029925511,0.333563051,0.089714706,0.928513929,0.978462778
LOC413351,protein_coding,413351,integrator complex subunit 7,71.82047406,-0.02586263,0.288606776,-0.089611997,0.92859555,0.978462778
LOC100576640,protein_coding,100576640,uncharacterized LOC100576640,37.51886765,-0.035486488,0.393036125,-0.090288107,0.928058271,0.978462778
LOC100576414,protein_coding,100576414,putative fatty acyl-CoA reductase CG5065,329.7625364,-0.038792838,0.430103196,-0.090194257,0.928132848,0.978462778
LOC413879,protein_coding,413879,"CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial",10.02106177,-0.063627169,0.7108035,-0.089514428,0.928673088,0.978462778
NLG-4,protein_coding,411321,neuroligin 4,3.878725231,0.086192752,0.973013431,0.088583312,0.929413071,0.978701917
LOC726928,protein_coding,726928,ras guanine nucleotide exchange factor Y,141.5988345,0.024993075,0.281327318,0.088839845,0.929209191,0.978701917
LOC100577753,protein_coding,100577753,uncharacterized LOC100577753,154.4956049,0.020094765,0.226846213,0.088583207,0.929413155,0.978701917
LOC412159,protein_coding,412159,pre-mRNA-splicing factor SYF1,48.42051578,-0.033172952,0.373770256,-0.088752253,0.929278804,0.978701917
LOC413078,protein_coding,413078,very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase,39.84445204,0.036860114,0.41881267,0.088010981,0.929867949,0.978888805
LOC552700,protein_coding,552700,cullin-3,391.3053442,0.015785676,0.17970455,0.087842386,0.930001949,0.978888805
LOC552488,protein_coding,552488,F-box only protein 28,334.0262345,-0.0178115,0.203203623,-0.087653457,0.930152113,0.978888805
LOC552305,protein_coding,552305,E3 ubiquitin-protein ligase RNF14,44.50423482,-0.030057893,0.340962927,-0.088155899,0.929752768,0.978888805
LOC100577598,protein_coding,100577598,leucine-rich repeat extensin-like protein 3,4.923522681,-0.086801313,0.988720531,-0.087791555,0.93004235,0.978888805
LOC102654498,lncRNA,102654498,uncharacterized LOC102654498,9.666050704,0.050293036,0.580741262,0.086601451,0.930988312,0.978995242
LOC410463,protein_coding,410463,ATPase WRNIP1,13.20958485,0.045452916,0.524640248,0.08663635,0.930960571,0.978995242
LOC551428,protein_coding,551428,facilitated trehalose transporter Tret1-2 homolog,104.8664396,0.027428104,0.31616841,0.086751565,0.930868988,0.978995242
LOC409993,protein_coding,409993,5'-3' exoribonuclease 1,188.6514259,-0.020098172,0.232249018,-0.086537167,0.931039412,0.978995242
LOC413126,protein_coding,413126,serine/threonine-protein kinase Tao,116.8650712,-0.025119574,0.289871222,-0.086657702,0.930943599,0.978995242
LOC551443,protein_coding,551443,uncharacterized LOC551443,18.06893793,-0.042551881,0.48741406,-0.0873013,0.93043202,0.978995242
LOC727048,protein_coding,727048,methyltransferase-like protein 22,13.46687534,-0.054928847,0.633039297,-0.086770043,0.9308543,0.978995242
LOC409857,protein_coding,409857,ribosomal RNA small subunit methyltransferase NEP1,70.30485179,-0.026454877,0.308141596,-0.085852988,0.931583284,0.979330859
LOC113219370,protein_coding,113219370,organic cation transporter protein-like,4.7769156,-0.11041184,1.28559976,-0.085883526,0.931559008,0.979330859
LOC102654369,protein_coding,102654369,la-related protein 6,5.013840745,0.072749114,0.862443059,0.084352367,0.932776278,0.979566732
LOC410375,protein_coding,410375,uncharacterized LOC410375,84.20922109,0.031520874,0.379137459,0.083138379,0.93374151,0.979566732
LOC413870,protein_coding,413870,suppressor of hairless protein,47.77396724,0.02958329,0.34944896,0.084656968,0.932534107,0.979566732
LOC411917,protein_coding,411917,NAD-dependent protein deacetylase sirtuin-1,80.60063674,0.027518581,0.331442975,0.083026593,0.933830394,0.979566732
LOC726770,protein_coding,726770,caskin-1-like,90.94745109,0.025849111,0.303602356,0.085141338,0.932149027,0.979566732
LOC724221,protein_coding,724221,uncharacterized LOC724221,297.3752202,0.025600836,0.306924945,0.083410736,0.933524952,0.979566732
LOC551773,protein_coding,551773,serine/threonine-protein kinase VRK1,81.20193347,0.022711111,0.271511076,0.083647089,0.933337026,0.979566732
LOC409331,protein_coding,409331,YEATS domain-containing protein 2,118.9201585,0.021926239,0.260046667,0.084316554,0.932804751,0.979566732
LOC727239,protein_coding,727239,protein P54-like,254.5151717,0.021000832,0.24807012,0.084656837,0.932534212,0.979566732
LOC552571,protein_coding,552571,serine/threonine-protein kinase unc-51,608.1533232,-0.016753963,0.196428033,-0.085293139,0.932028346,0.979566732
LOC552838,protein_coding,552838,26S proteasome non-ATPase regulatory subunit 8,251.0261435,-0.020270671,0.241156122,-0.084056217,0.933011735,0.979566732
LOC410649,protein_coding,410649,tyrosine-protein kinase Btk29A,236.3440408,-0.021639601,0.254648955,-0.084978166,0.932278749,0.979566732
LOC408434,protein_coding,408434,EGF domain-specific O-linked N-acetylglucosamine transferase,80.44572759,-0.027094155,0.323933909,-0.083640996,0.933341871,0.979566732
LOC100576543,protein_coding,100576543,steroid receptor RNA activator 1,62.56978651,-0.027556111,0.329659269,-0.083589675,0.933382676,0.979566732
LOC410257,protein_coding,410257,cysteine protease ATG4D,30.84220437,-0.03830213,0.460982883,-0.083087965,0.933781596,0.979566732
LOC113218907,protein_coding,113218907,uncharacterized LOC113218907,3570.972153,-0.038745043,0.456402056,-0.08489235,0.932346974,0.979566732
LOC552194,protein_coding,552194,transmembrane protein 181,10.1277402,-0.054240408,0.647672617,-0.083746644,0.933257871,0.979566732
LOC409173,protein_coding,409173,esterase FE4,13.72966122,-0.193837512,2.309880927,-0.083916669,0.933122687,0.979566732
LOC551732,protein_coding,551732,protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,235.5454659,-0.018708868,0.228866966,-0.081745603,0.934849014,0.97977174
LOC726522,protein_coding,726522,ketohexokinase,190.5296284,-0.023280997,0.283615659,-0.082086429,0.934577985,0.97977174
LOC412594,protein_coding,412594,uncharacterized LOC412594,54.42229984,-0.026421263,0.320544389,-0.082426223,0.934307784,0.97977174
LOC100576615,protein_coding,100576615,J domain-containing protein DDB_G0295729,72.7421749,-0.027570214,0.335215901,-0.082246139,0.934450984,0.97977174
LOC113219119,protein_coding,113219119,uncharacterized LOC113219119,28.51544889,-0.032971499,0.402627762,-0.081890773,0.934733572,0.97977174
LOC552442,protein_coding,552442,trafficking protein particle complex subunit 4,30.07496131,-0.033425648,0.405393168,-0.082452419,0.934286953,0.97977174
LOC100578329,protein_coding,100578329,fatty acyl-CoA reductase wat,52.64197292,-0.049861753,0.608147595,-0.081989559,0.934655016,0.97977174
LOC113218761,lncRNA,113218761,uncharacterized LOC113218761,8.105236747,-0.059370335,0.727131774,-0.081650035,0.934925012,0.97977174
LOC411481,protein_coding,411481,ribosomal protein S6 kinase alpha-2,121.9232245,0.020145275,0.248229704,0.081155778,0.935318067,0.980065824
LOC409633,protein_coding,409633,ras-related and estrogen-regulated growth inhibitor,4.915127766,0.087559651,1.106471724,0.079134106,0.936925956,0.980088477
LOC102656798,lncRNA,102656798,uncharacterized LOC102656798,5.952836849,0.069290866,0.864654688,0.080137039,0.936128265,0.980088477
LOC409256,protein_coding,409256,armadillo repeat-containing protein 5,31.13675373,0.032578928,0.411096451,0.079248868,0.936834676,0.980088477
LOC724498,protein_coding,724498,uncharacterized LOC724498,120.7505047,0.025983968,0.329268306,0.078914269,0.937100813,0.980088477
LOC724875,protein_coding,724875,corepressor interacting with RBPJ 1,50.40759421,0.025709817,0.324726425,0.079173776,0.936894403,0.980088477
LOC727455,protein_coding,727455,UBA-like domain-containing protein 2,109.3252384,0.023662801,0.297701313,0.079485039,0.936646831,0.980088477
LOC724822,protein_coding,724822,glucose-fructose oxidoreductase domain-containing protein 2,74.4817181,0.021817436,0.275460651,0.079203459,0.936870794,0.980088477
LOC412864,protein_coding,412864,FUN14 domain-containing protein 1,157.6303776,0.020431967,0.255724255,0.079898431,0.936318038,0.980088477
LOC410158,protein_coding,410158,adenylyl cyclase-associated protein 1,485.6471173,0.013878915,0.174985902,0.079314478,0.936782491,0.980088477
LOC412487,protein_coding,412487,annexin B9,1033.156024,-0.01437837,0.178181174,-0.080695224,0.935684335,0.980088477
LOC102654700,lncRNA,102654700,protein MEMO1,101.6209884,-0.018976973,0.236410172,-0.080271392,0.936021411,0.980088477
LOC413721,protein_coding,413721,uncharacterized LOC413721,168.2730581,-0.03224479,0.398645548,-0.080885864,0.935532722,0.980088477
LOC409619,protein_coding,409619,putative aminopeptidase-2,951.1423268,-0.036430654,0.457687451,-0.079597232,0.936557597,0.980088477
LOC725217,protein_coding,725217,uncharacterized protein PFB0145c,2748.176131,-0.037225055,0.471628989,-0.078928683,0.937089349,0.980088477
LOC409078,protein_coding,409078,uncharacterized LOC409078,6.807273236,-0.055413109,0.702617116,-0.078866723,0.937138632,0.980088477
LOC411766,protein_coding,411766,beta-alanine-activating enzyme,9.24167937,-0.066984555,0.835858201,-0.080138658,0.936126977,0.980088477
LOC100578102,lncRNA,100578102,ankyrin repeat domain 50,239.8113375,0.027285659,0.347036043,0.078624855,0.937331017,0.980172082
LOC725669,protein_coding,725669,DNA ligase 1,85.95645099,0.020806279,0.266857355,0.077967794,0.937853671,0.980365806
LOC551484,protein_coding,551484,sphingomyelin phosphodiesterase 4,62.43515474,-0.026039775,0.333713574,-0.078030315,0.937803938,0.980365806
LOC412806,protein_coding,412806,vesicle transport protein GOT1B,26.8749046,-0.042033033,0.538005992,-0.078127444,0.937726677,0.980365806
LOC411678,protein_coding,411678,serine/threonine-protein kinase Warts,114.0338004,-0.019510139,0.251158115,-0.077680705,0.938082043,0.9803694
LOC412016,protein_coding,412016,transforming growth factor beta regulator 1,28.24184331,-0.031167913,0.400517071,-0.077819188,0.937971883,0.9803694
LOC724133,protein_coding,724133,peptide chain release factor 1,11.84065361,0.04251741,0.555468751,0.076543297,0.938986869,0.981079772
LOC409433,protein_coding,409433,protein RCC2 homolog,241.3681725,-0.016490752,0.215348857,-0.076576918,0.938960122,0.981079772
LOC409217,protein_coding,409217,guanine nucleotide exchange factor DBS,99.86048551,-0.022079128,0.28931656,-0.076314776,0.939168671,0.981152122
LOC552155,protein_coding,552155,U6 snRNA-associated Sm-like protein LSm8,27.3189326,0.034363627,0.455907262,0.07537416,0.939917018,0.981463422
LOC100576894,protein_coding,100576894,"keratin, type II cytoskeletal 74",16.65990949,0.03326391,0.440843427,0.075455156,0.939852576,0.981463422
LOC725436,protein_coding,725436,dmX-like protein 2,432.1626343,0.014564487,0.192202647,0.075776725,0.939596734,0.981463422
LOC411617,protein_coding,411617,inactive rhomboid protein 1,10.05507981,-0.049798021,0.660254029,-0.075422517,0.939878544,0.981463422
LOC102654652,protein_coding,102654652,uncharacterized LOC102654652,5.791376158,0.066709228,0.886734405,0.075230224,0.940031537,0.981465434
LOC100578483,protein_coding,100578483,probable DNA primase large subunit,17.74323733,0.035453137,0.473457401,0.074881367,0.940309102,0.981637658
LOC727582,protein_coding,727582,"tryptophan--tRNA ligase, cytoplasmic",116.2952158,0.020028466,0.27000234,0.074178862,0.940868065,0.98203289
LOC410222,protein_coding,410222,zinc finger protein 853,296.533706,-0.024437879,0.329696374,-0.074122378,0.940913009,0.98203289
LOC411540,protein_coding,411540,small G protein signaling modulator 3 homolog,74.63957881,-0.019275253,0.261076505,-0.073829902,0.941145734,0.98215819
LOC413478,protein_coding,413478,spermine oxidase,15.6421923,-0.043547838,0.591072305,-0.073675992,0.941268203,0.982168413
LOC552274,protein_coding,552274,protein FAM122A,42.23241505,0.029328639,0.3998677,0.073345856,0.941530902,0.98232494
LOC552635,protein_coding,552635,"frataxin homolog, mitochondrial",24.35349755,0.036267278,0.513315942,0.070652935,0.94367398,0.982753174
LOC100576288,protein_coding,100576288,uncharacterized LOC100576288,64.94005302,0.033858198,0.479745101,0.070575392,0.943735696,0.982753174
LOC725717,protein_coding,725717,polycomb group RING finger protein 3,19.03210977,0.030904767,0.440457233,0.070165193,0.944062178,0.982753174
LOC724830,protein_coding,724830,uncharacterized LOC724830,44.94713053,0.030764331,0.426052639,0.072207816,0.942436525,0.982753174
LOC551197,protein_coding,551197,probable cytochrome P450 6a13,2179.969205,0.027791177,0.387791904,0.071665182,0.942868366,0.982753174
LOC727593,protein_coding,727593,UDP-glucuronosyltransferase 2C1,708.0118374,0.025051255,0.357524071,0.070068722,0.944138961,0.982753174
LOC726073,protein_coding,726073,gamma-tubulin complex component 3,122.0797984,0.021945255,0.305627236,0.071803989,0.942757898,0.982753174
LOC100576359,protein_coding,100576359,integrator complex subunit 11,65.30984268,0.019379338,0.275144079,0.07043342,0.943848692,0.982753174
LOC411897,protein_coding,411897,phosphoglucomutase,267.4375211,0.014888858,0.211907863,0.070261,0.943985923,0.982753174
LOC408826,protein_coding,408826,dystroglycan,998.4206525,-0.01314525,0.18432038,-0.0713174,0.943145147,0.982753174
LOC409382,protein_coding,409382,E3 ubiquitin-protein ligase TRIP12,676.2743189,-0.014732267,0.210107974,-0.070117599,0.944100059,0.982753174
LOC409357,protein_coding,409357,COP9 signalosome complex subunit 1,194.4443758,-0.017708835,0.247354725,-0.071592871,0.942925914,0.982753174
LOC410344,protein_coding,410344,ubiquitin carboxyl-terminal hydrolase CYLD,76.4316119,-0.017996571,0.253106861,-0.071102658,0.943316052,0.982753174
LOC727399,protein_coding,727399,protein numb,216.6584407,-0.019044161,0.263151727,-0.072369509,0.94230785,0.982753174
